listing_id,cluster,price,neighbourhood_cleansed,room_type,property_type,property_base_group,latitude,longitude,accommodates,bedrooms,bathrooms,beds,amenities,amenities_count,minimum_nights,minimum_nights_log,number_of_reviews,review_scores_rating,has_review,host_is_superhost,model_feature__categorical__room_type_Entire home/apt,model_feature__categorical__room_type_Hotel room,model_feature__categorical__room_type_Private room,model_feature__categorical__room_type_Shared room,model_feature__categorical__property_base_group_Apartment / Condo,model_feature__categorical__property_base_group_Guesthouse / B&B,model_feature__categorical__property_base_group_Hostel,model_feature__categorical__property_base_group_Hotel / Resort,model_feature__categorical__property_base_group_House / Home,model_feature__categorical__property_base_group_Niche / Special Stay,model_feature__categorical__property_base_group_Serviced Apartment / Aparthotel,model_feature__categorical__property_base_group_Unspecified Property Type,model_feature__categorical__property_base_group_Villa,model_feature__numeric__accommodates,model_feature__numeric__bedrooms,model_feature__numeric__bathrooms,model_feature__numeric__beds,model_feature__numeric__amenities_count,model_feature__numeric__minimum_nights_log
23210325,0,1269.0,Bang Kho laen,Entire home/apt,Entire condo,Apartment / Condo,13.69949,100.52725,2,1.0,1.0,1.0,"[""Bed linens"", ""Small oven oven"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Safe"", ""Kitchenette"", ""Fast wifi \u2013 230 Mbps"", ""Hair dryer"", ""Room-darkening shades"", ""Bread maker"", ""Mosquito net"", ""Rice maker"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Microwave"", ""Shower gel"", ""60 inch HDTV with Netflix, standard cable"", ""Bidet"", ""Dedicated workspace"", ""Toaster"", ""Laundromat nearby"", ""Hitachi 6.4Q refrigerator"", ""Cooking basics"", ""Private patio or balcony"", ""Paid dryer \u2013 In building"", ""Electric stove"", ""Hangers"", ""Paid washer \u2013 In building"", ""Iron"", ""Ceiling fan"", ""Dining table"", ""AC - split type ductless system"", ""Shampoo"", ""Clothing storage: closet""]",38,2,1.0986122886681098,18,4.72,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.7563495317197177,-0.4761961232638695
23238551,0,855.0,Bang Rak,Private room,Room in boutique hotel,Hotel / Resort,13.72224,100.5195,2,0.0,1.0,1.0,"[""Essentials"", ""First aid kit"", ""Iron"", ""Hair dryer"", ""Dryer"", ""Wifi"", ""TV with standard cable"", ""Air conditioning"", ""Washer"", ""Fire extinguisher"", ""Smoke alarm"", ""Shampoo"", ""Breakfast"", ""Hangers""]",14,2,1.0986122886681098,20,4.6,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-1.2015996714251633,-0.38063859331480204,-0.44679881514846587,-0.9064030773379617,-0.4761961232638695
23258390,1,1275.0,Bang Na,Entire home/apt,Entire rental unit,Apartment / Condo,13.6724,100.60381,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Dryer"", ""Gym"", ""Smoke alarm"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Backyard"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Microwave"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Stove"", ""Indoor fireplace"", ""TV with standard cable"", ""Air conditioning"", ""Pool""]",22,29,3.4011973816621555,29,4.48,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-0.3521522076520685,1.4966073907150959
23513639,0,1883.0,Bang Na,Private room,Private room in rental unit,Apartment / Condo,13.67571,100.63162,4,0.0,1.0,1.0,"[""Carbon monoxide alarm"", ""Essentials"", ""Private living room"", ""Free parking on premises"", ""Kitchen"", ""TV"", ""Elevator"", ""Air conditioning"", ""Breakfast"", ""Smoke alarm"", ""Shampoo"", ""Hangers""]",12,1,0.6931471805599453,0,,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33206660386034276,-1.2015996714251633,-0.38063859331480204,-0.44679881514846587,-1.0449657947594349,-0.8235895779098978
23634384,0,1588.0,Phaya Thai,Entire home/apt,Entire rental unit,Apartment / Condo,13.77682,100.54061,4,1.0,1.0,1.0,"[""Free parking on premises"", ""Bed linens"", ""Hot water"", ""Gym"", ""Smoke alarm"", ""Host greets you"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Kitchen"", ""Garden view"", ""Elevator"", ""Hair dryer"", ""Free street parking"", ""Dishes and silverware"", ""Microwave"", ""Single level home"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Stove"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Air conditioning"", ""Pool"", ""Shampoo"", ""Patio or balcony""]",30,3,1.3862943611198906,50,4.78,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33206660386034276,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.2020986620338246,-0.2297165446509231
23864529,0,32205.0,Vadhana,Entire home/apt,Entire rental unit,Apartment / Condo,13.73636,100.58523,5,2.0,1.0,2.0,"[""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Essentials"", ""Heating"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Stove"", ""First aid kit"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Air conditioning"", ""Pool"", ""Shampoo"", ""Smart lock""]",27,3,1.3862943611198906,71,4.55,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559934317068462,0.5233466123817591,-0.38063859331480204,0.09858819969210096,-0.005745414098385331,-0.2297165446509231
23933943,0,585.0,Samphanthawong,Private room,Private room in bed and breakfast,Guesthouse / B&B,13.73933,100.50842,2,1.0,5.0,2.0,"[""Dryer"", ""Hot water"", ""Breakfast"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Shampoo"", ""Essentials"", ""Exterior security cameras on property"", ""Building staff"", ""Kitchen"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Washer"", ""Wifi"", ""First aid kit"", ""Iron"", ""Lock on bedroom door"", ""Air conditioning"", ""Dedicated workspace"", ""Private entrance""]",21,1,0.6931471805599453,0,,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,3.4492801192729146,0.09858819969210096,-0.42143356636280516,-0.8235895779098978
24169811,0,456.0,Bang Sue,Private room,Private room in rental unit,Apartment / Condo,13.80715,100.53648,2,1.0,1.0,2.0,"[""Dishwasher"", ""Free parking on premises"", ""Bed linens"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Essentials"", ""Hair dryer"", ""Free street parking"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Shower gel"", ""Single level home"", ""Body soap"", ""Conditioner"", ""Paid dryer \u2013 In building"", ""Mini fridge"", ""Paid parking off premises"", ""Refrigerator"", ""Wifi"", ""Coffee"", ""Cleaning products"", ""Hangers"", ""Paid washer \u2013 In building"", ""First aid kit"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Air conditioning"", ""Shampoo"", ""Private entrance""]",35,2,1.0986122886681098,44,4.84,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,0.09858819969210096,0.5485054555875077,-0.4761961232638695
24244961,1,1778.0,Vadhana,Entire home/apt,Entire condo,Apartment / Condo,13.74241,100.56169,2,1.0,1.0,0.0,"[""Free parking on premises"", ""Hot water"", ""Gym"", ""Smoke alarm"", ""Host greets you"", ""Carbon monoxide alarm"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Coffee maker"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Stove"", ""Iron"", ""TV"", ""Air conditioning"", ""Pool""]",21,28,3.367295829986474,1,4.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.9921858299890327,-0.42143356636280516,1.4675612979219916
24388665,0,3441.0,Vadhana,Entire home/apt,Entire rental unit,Apartment / Condo,13.73183,100.58136,4,2.0,2.0,3.0,"[""Free parking on premises"", ""Dryer"", ""Hot water"", ""Gym"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Shampoo"", ""Essentials"", ""Building staff"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Cooking basics"", ""Hot tub"", ""Washer"", ""Wifi"", ""Hangers"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Crib"", ""Air conditioning"", ""Pool"", ""Dedicated workspace"", ""Private entrance"", ""Children\u2019s books and toys""]",28,3,1.3862943611198906,16,4.69,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33206660386034276,0.5233466123817591,0.576841084832127,0.6439752145326678,0.0635359446123513,-0.2297165446509231
24392895,0,1372.0,Ratchathewi,Private room,Room in boutique hotel,Hotel / Resort,13.74969,100.5601,2,4.0,1.0,1.0,"[""Bed linens"", ""Hot water"", ""Breakfast"", ""Host greets you"", ""Luggage dropoff allowed"", ""Essentials"", ""Hair dryer"", ""Room-darkening shades"", ""Free street parking"", ""Backyard"", ""Fire extinguisher"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Ski-in/Ski-out"", ""Hot tub"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""First aid kit"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Air conditioning"", ""Shampoo"", ""Patio or balcony""]",26,1,0.6931471805599453,0,,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,2.2482928961886812,-0.38063859331480204,-0.44679881514846587,-0.07502677280912197,-0.8235895779098978
25019388,0,928.0,Khlong Toei,Private room,Room in boutique hotel,Hotel / Resort,13.72977,100.57064,2,1.0,1.0,1.0,"[""Table corner guards"", ""Free parking on premises"", ""Bed linens"", ""Smoking allowed"", ""Dryer"", ""Hot water"", ""Breakfast"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Essentials"", ""Exterior security cameras on property"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Shower gel"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Changing table"", ""First aid kit"", ""Iron"", ""Long term stays allowed"", ""TV with standard cable"", ""Air conditioning"", ""Shampoo""]",28,1,0.6931471805599453,25,4.32,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.0635359446123513,-0.8235895779098978
25088680,0,2315.0,Khlong Toei,Entire home/apt,Entire loft,Apartment / Condo,13.73324,100.56472,5,2.0,1.0,3.0,"[""Bed linens"", ""Dryer"", ""Hot water"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Essentials"", ""Elevator"", ""Hair dryer"", ""Free street parking"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Extra pillows and blankets"", ""Keypad"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Iron"", ""Long term stays allowed"", ""TV with standard cable"", ""Air conditioning"", ""Shampoo"", ""Private entrance""]",25,1,0.6931471805599453,45,4.4,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559934317068462,0.5233466123817591,-0.38063859331480204,0.6439752145326678,-0.1443081315198586,-0.8235895779098978
25179177,1,1077.0,Huai Khwang,Entire home/apt,Entire rental unit,Apartment / Condo,13.76068,100.56775,6,2.0,1.0,3.0,"[""Bed linens"", ""Smart lock"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Ethernet connection"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Safe"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Window guards"", ""Dishes and silverware"", ""Fast wifi \u2013 194 Mbps"", ""Self check-in"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Dedicated workspace"", ""Cooking basics"", ""Private patio or balcony"", ""Paid parking off premises"", ""Freezer"", ""Washer"", ""Refrigerator"", ""Cleaning products"", ""Hangers"", ""Stove"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Dining table"", ""AC - split type ductless system"", ""Shampoo"", ""Clothing storage: closet"", ""Private entrance""]",40,7,2.0794415416798357,94,4.88,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1799202595533496,0.5233466123817591,-0.38063859331480204,0.6439752145326678,0.8949122491411909,0.3641564886080516
25435163,2,8578.0,Wang Thong Lang,Entire home/apt,Entire villa,Villa,13.793417354520635,100.5913910796974,6,3.0,2.0,4.0,"[""Outdoor kitchen"", ""Free parking on premises"", ""Bed linens"", ""Smoking allowed"", ""Hot water"", ""Host greets you"", ""Luggage dropoff allowed"", ""Shampoo"", ""Essentials"", ""Private backyard \u2013 Fully fenced"", ""Kitchen"", ""Private pool"", ""Garden view"", ""Hair dryer"", ""Stainless steel oven"", ""Free street parking"", ""Rice maker"", ""Dishes and silverware"", ""Microwave"", ""Extra pillows and blankets"", ""Toaster"", ""Free washer \u2013 In unit"", ""60 inch HDTV with Netflix"", ""Cooking basics"", ""Refrigerator"", ""Wifi"", ""Cleaning products"", ""Hangers"", ""Stove"", ""Iron"", ""Wine glasses"", ""Long term stays allowed"", ""Dining table"", ""Air conditioning"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Private entrance""]",37,3,1.3862943611198906,18,5.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1799202595533496,1.3858197542852202,0.576841084832127,1.1893622293732344,0.687068173008981,-0.2297165446509231
25605727,1,864.0,Bang Sue,Private room,Private room in rental unit,Apartment / Condo,13.82982,100.52612,2,1.0,1.0,1.0,"[""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Bed linens"", ""Central air conditioning"", ""Dryer"", ""Shared pool"", ""Cleaning available during stay"", ""Hot water"", ""Ethernet connection"", ""HDTV with Chromecast"", ""Smoke alarm"", ""Host greets you"", ""Essentials"", ""Heating"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Paid parking on premises"", ""Dishes and silverware"", ""Microwave"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Cooking basics"", ""Private patio or balcony"", ""EV charger"", ""Window AC unit"", ""Washer"", ""Refrigerator"", ""Wifi"", ""City skyline view"", ""Hangers"", ""Stove"", ""Iron"", ""Long term stays allowed"", ""Shared gym in building"", ""Lock on bedroom door"", ""AC - split type ductless system"", ""Resort access"", ""Shampoo"", ""Children\u2019s books and toys""]",40,364,5.8998973535824915,8,4.88,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.8949122491411909,3.63743775567409
25647011,1,576.0,Bang Sue,Entire home/apt,Entire condo,Apartment / Condo,13.82332,100.53261,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Bed linens"", ""Dryer"", ""Hot water"", ""Gym"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Microwave"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Paid washer \u2013 In building"", ""Stove"", ""Long term stays allowed"", ""Indoor fireplace"", ""TV with standard cable"", ""Air conditioning"", ""Pool"", ""Dedicated workspace"", ""Private entrance""]",28,14,2.70805020110221,49,4.22,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.0635359446123513,0.902734357456121
25660661,0,540.0,Bang Phlat,Private room,Private room in tiny home,Niche / Special Stay,13.77288,100.49429,2,1.0,1.5,1.0,"[""Smoking allowed"", ""Hot water"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Free street parking"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Keypad"", ""Cooking basics"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""First aid kit"", ""TV"", ""Lock on bedroom door"", ""Air conditioning"", ""Shampoo""]",19,2,1.0986122886681098,127,4.81,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,0.09810124575866251,-0.44679881514846587,-0.5599962837842785,-0.4761961232638695
25876484,1,978.0,Bang Rak,Entire home/apt,Entire condo,Apartment / Condo,13.72003,100.52379,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Bed linens"", ""Fireplace guards"", ""Central air conditioning"", ""Smoking allowed"", ""Dryer"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Hot water"", ""Smoke alarm"", ""Outdoor shower"", ""Carbon monoxide alarm"", ""Essentials"", ""Exterior security cameras on property"", ""Elevator"", ""Hair dryer"", ""Free street parking"", ""Backyard"", ""Fire extinguisher"", ""Dishes and silverware"", ""Microwave"", ""Outdoor playground"", ""Extra pillows and blankets"", ""Shower gel"", ""Dedicated workspace"", ""Children\u2019s books and toys for ages 0-2 years old"", ""Children\u2019s dinnerware"", ""Freezer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Outdoor dining area"", ""Paid washer \u2013 In building"", ""First aid kit"", ""Iron"", ""Indoor fireplace: gas"", ""Long term stays allowed"", ""Shared gym in building"", ""Crib"", ""Dining table"", ""Exercise equipment: free weights"", ""TV with standard cable"", ""Shampoo"", ""Clothing storage: closet"", ""Private entrance"", ""Patio or balcony""]",47,14,2.70805020110221,32,4.88,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,1.3798817601163476,0.902734357456121
25933923,0,1856.0,Phra Nakhon,Entire home/apt,Entire home,House / Home,13.74824,100.49692,6,2.0,1.0,4.0,"[""Bed linens"", ""Hot water"", ""Luggage dropoff allowed"", ""Essentials"", ""Building staff"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Bidet"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""First aid kit"", ""Iron"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Private entrance"", ""High chair""]",22,1,0.6931471805599453,124,4.63,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1799202595533496,0.5233466123817591,-0.38063859331480204,1.1893622293732344,-0.3521522076520685,-0.8235895779098978
26017477,1,971.0,Ratchathewi,Entire home/apt,Entire condo,Apartment / Condo,13.75228,100.53385,2,0.0,1.0,0.0,"[""Free parking on premises"", ""Shared pool"", ""Gym"", ""Smoke alarm"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Microwave"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""First aid kit"", ""Iron"", ""Indoor fireplace"", ""TV with standard cable"", ""Air conditioning"", ""Dedicated workspace""]",21,90,4.51085950651685,10,5.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-1.2015996714251633,-0.38063859331480204,-0.9921858299890327,-0.42143356636280516,2.4473411316324256
26055660,1,1999.0,Yan na wa,Entire home/apt,Entire rental unit,Apartment / Condo,13.67927,100.52793,5,2.0,2.0,2.0,"[""Bed linens"", ""Gym"", ""Smoke alarm"", ""Host greets you"", ""Essentials"", ""Exterior security cameras on property"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Microwave"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""First aid kit"", ""Iron"", ""TV with standard cable"", ""Air conditioning"", ""Pool"", ""Shampoo""]",21,30,3.4339872044851463,1,5.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559934317068462,0.5233466123817591,0.576841084832127,0.09858819969210096,-0.42143356636280516,1.5247009790410024
26550729,0,432.0,Phra Nakhon,Private room,Private room in hostel,Hostel,13.76298,100.50433,2,1.0,2.0,1.0,"[""Wifi \u2013 19 Mbps"", ""Building staff"", ""Iron"", ""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Fire extinguisher"", ""Washer"", ""Self check-in"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hangers""]",12,1,0.6931471805599453,88,4.6,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,0.576841084832127,-0.44679881514846587,-1.0449657947594349,-0.8235895779098978
26779564,1,788.0,Vadhana,Entire home/apt,Entire condo,Apartment / Condo,13.71423,100.60127,2,1.0,1.5,1.0,"[""Free parking on premises"", ""Dryer"", ""Drying rack for clothing"", ""Hot water"", ""Smoke alarm"", ""Books and reading material"", ""Carbon monoxide alarm"", ""Essentials"", ""Building staff"", ""Kitchen"", ""Garden view"", ""Elevator"", ""Hair dryer"", ""Backyard"", ""Rice maker"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Shower gel"", ""Bidet"", ""Dedicated workspace"", ""Cooking basics"", ""Pool view"", ""Freezer"", ""Washer"", ""Bikes"", ""Refrigerator"", ""Wifi"", ""City skyline view"", ""Hangers"", ""Long term stays allowed"", ""Park view"", ""Shared gym in building"", ""Dining table"", ""Air conditioning"", ""HDTV with standard cable"", ""Pool"", ""Shampoo"", ""Clothing storage: closet"", ""Private entrance""]",40,28,3.367295829986474,15,5.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,0.09810124575866251,-0.44679881514846587,0.8949122491411909,1.4675612979219916
26952531,1,1191.0,Suanluang,Private room,Private room in condo,Apartment / Condo,13.71186,100.60642,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Dryer"", ""Hot water"", ""Gym"", ""Canal view"", ""Smoke alarm"", ""Host greets you"", ""Shampoo"", ""Essentials"", ""Heating"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Paid parking on premises"", ""Fire extinguisher"", ""Dishes and silverware"", ""Microwave"", ""Private living room"", ""Fast wifi \u2013 241 Mbps"", ""Washer"", ""Refrigerator"", ""Hangers"", ""Stove"", ""Iron"", ""Long term stays allowed"", ""TV with standard cable"", ""Air conditioning"", ""Pool"", ""Dedicated workspace"", ""Private entrance"", ""Patio or balcony""]",31,30,3.4339872044851463,5,4.6,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.27138002074456125,1.5247009790410024
