listing_id,price,room_type,property_type,property_base_group,accommodates,bedrooms,bathrooms,beds,amenities_count,minimum_nights,minimum_nights_log
24900825,5653.0,Hotel room,Room in serviced apartment,Serviced Apartment / Aparthotel,3,1.0,1.0,1.0,21,1,0.6931471805599453
25017848,4129.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,3.0,2.5,3.0,57,3,1.3862943611198906
25845079,2249.0,Private room,Private room in home,House / Home,2,0.0,1.0,1.0,41,1,0.6931471805599453
25845551,2098.0,Private room,Private room in home,House / Home,2,1.0,1.5,0.0,25,1,0.6931471805599453
25959249,1028.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,51,30,3.4339872044851463
25983985,11010.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,34,3,1.3862943611198906
26267121,2400.0,Entire home/apt,Entire condo,Apartment / Condo,5,2.0,2.0,2.0,16,7,2.0794415416798357
26435492,3170.0,Private room,Private room in hostel,Hostel,4,1.0,1.0,4.0,24,2,1.0986122886681098
26466843,432.0,Private room,Private room in hostel,Hostel,2,1.0,2.0,1.0,13,1,0.6931471805599453
26478226,485.0,Private room,Private room in guesthouse,Guesthouse / B&B,1,1.0,1.0,1.0,31,2,1.0986122886681098
26612092,571.0,Private room,Private room in townhouse,House / Home,2,1.0,1.5,2.0,20,4,1.6094379124341003
26722913,3165.0,Hotel room,Room in hostel,Hostel,12,3.0,3.0,11.0,24,1,0.6931471805599453
26758635,2436.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,18,1,0.6931471805599453
27040948,1015.0,Private room,Private room in rental unit,Apartment / Condo,3,1.0,1.0,1.0,7,1,0.6931471805599453
27266571,3199.0,Private room,Room in hotel,Hotel / Resort,2,1.0,1.0,1.0,23,1,0.6931471805599453
27473119,702.0,Entire home/apt,Entire condo,Apartment / Condo,2,0.0,1.0,1.0,48,30,3.4339872044851463
28055509,1290.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,19,2,1.0986122886681098
28138543,1166.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,27,30,3.4339872044851463
28470180,4088.0,Hotel room,Room in boutique hotel,Hotel / Resort,2,1.0,1.0,1.0,25,1,0.6931471805599453
28499474,700.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,2.0,50,29,3.4011973816621555
28594798,6443.0,Entire home/apt,Entire condo,Apartment / Condo,8,3.0,4.0,3.0,31,2,1.0986122886681098
28686529,1150.0,Private room,Room in hotel,Hotel / Resort,2,7.0,1.0,10.0,11,1,0.6931471805599453
28782410,1090.0,Private room,Room in hotel,Hotel / Resort,2,7.0,1.0,9.0,11,1,0.6931471805599453
28846153,99999.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,3.0,26,1,0.6931471805599453
29145988,1300.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,40,30,3.4339872044851463
29208957,707.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,30,7,2.0794415416798357
29524710,10179.0,Entire home/apt,Entire rental unit,Apartment / Condo,8,4.0,4.5,5.0,33,2,1.0986122886681098
29571358,4088.0,Entire home/apt,Entire rental unit,Apartment / Condo,5,2.0,1.0,3.0,51,1,0.6931471805599453
29579782,385.0,Shared room,Shared room in hostel,Hostel,12,1.0,3.0,12.0,15,1,0.6931471805599453
29595651,1485.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,2.0,2.0,27,2,1.0986122886681098
29602527,5934.0,Entire home/apt,Entire home,House / Home,12,4.0,4.5,10.0,9,1,0.6931471805599453
29966702,3600.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,2.0,14,1,0.6931471805599453
29967952,1450.0,Private room,Room in hotel,Hotel / Resort,2,1.0,1.0,1.0,16,1,0.6931471805599453
30299415,456.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,2.0,31,1,0.6931471805599453
30380689,1200.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,41,30,3.4339872044851463
30592309,1212.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,0.0,1.0,2.0,22,1,0.6931471805599453
30597635,1300.0,Private room,Private room in hostel,Hostel,3,0.0,0.0,2.0,7,1,0.6931471805599453
30751617,1089.0,Hotel room,Room in serviced apartment,Serviced Apartment / Aparthotel,6,1.0,1.0,2.0,25,1,0.6931471805599453
30827613,2484.0,Hotel room,Room in boutique hotel,Hotel / Resort,2,30.0,1.0,1.0,18,1,0.6931471805599453
30973960,1704.0,Private room,Private room in townhouse,House / Home,4,1.0,1.0,2.0,24,1,0.6931471805599453
30974941,2821.0,Private room,Private room in townhouse,House / Home,4,2.0,1.0,2.0,28,1,0.6931471805599453
31093643,1807.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,1.0,30,30,3.4339872044851463
31325602,642.0,Private room,Room in boutique hotel,Hotel / Resort,2,0.0,3.0,2.0,16,1,0.6931471805599453
31327111,1790.0,Private room,Private room in home,House / Home,6,3.0,1.0,4.0,20,1,0.6931471805599453
31556470,906.0,Private room,Private room in townhouse,House / Home,2,1.0,1.0,1.0,11,1,0.6931471805599453
31572093,4040.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.0,2.0,17,10,2.3978952727983707
31812085,911.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,32,21,3.091042453358316
31871728,2220.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,2.0,28,15,2.772588722239781
31873673,1720.0,Private room,Private room in bed and breakfast,Guesthouse / B&B,2,0.0,1.0,1.0,14,1,0.6931471805599453
31978818,2043.0,Entire home/apt,Entire rental unit,Apartment / Condo,5,1.0,1.0,4.0,35,1,0.6931471805599453
31991551,2022.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,3,1.0,1.5,1.0,30,14,2.70805020110221
32053288,1446.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,1.0,3.0,37,3,1.3862943611198906
32082066,1900.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,14,26,3.295836866004329
32112076,3859.0,Entire home/apt,Entire townhouse,House / Home,8,3.0,3.0,5.0,23,1,0.6931471805599453
32172936,408.0,Private room,Private room in rental unit,Apartment / Condo,2,2.0,1.5,4.0,24,2,1.0986122886681098
32194939,1025.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,1.0,2.0,40,27,3.332204510175204
32209111,1455.0,Entire home/apt,Entire condo,Apartment / Condo,3,2.0,2.0,2.0,43,10,2.3978952727983707
32226194,903.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,3.0,30,4,1.6094379124341003
32248010,3000.0,Entire home/apt,Entire townhouse,House / Home,8,3.0,2.5,6.0,50,2,1.0986122886681098
32342689,879.0,Private room,Private room in home,House / Home,4,1.0,1.0,3.0,18,1,0.6931471805599453
32346412,849.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,19,5,1.791759469228055
32355714,2718.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,33,1,0.6931471805599453
32542285,1460.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,31,30,3.4339872044851463
32633185,676.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,2.0,11,30,3.4339872044851463
32702106,706.0,Entire home/apt,Entire condo,Apartment / Condo,2,0.0,1.0,1.0,22,1,0.6931471805599453
32819064,2122.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,38,28,3.367295829986474
32820613,4095.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,49,30,3.4339872044851463
32881980,1072.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,26,2,1.0986122886681098
33155477,2242.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,1.0,2.0,31,30,3.4339872044851463
33257926,1165.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,33,1,0.6931471805599453
33324154,855.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,25,3,1.3862943611198906
33324577,846.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,26,3,1.3862943611198906
33364985,963.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,27,28,3.367295829986474
33509363,660.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,32,3,1.3862943611198906
33558784,4137.0,Hotel room,Room in hostel,Hostel,2,1.0,6.0,2.0,26,1,0.6931471805599453
33648875,1447.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,32,7,2.0794415416798357
33720515,2031.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,2.0,2.0,2.0,34,30,3.4339872044851463
33885710,1190.0,Entire home/apt,Entire condo,Apartment / Condo,2,0.0,1.5,2.0,27,30,3.4339872044851463
33886651,3330.0,Entire home/apt,Entire condo,Apartment / Condo,3,2.0,2.0,3.0,13,30,3.4339872044851463
34322935,911.0,Private room,Private room in rental unit,Apartment / Condo,2,0.0,1.0,1.0,11,1,0.6931471805599453
34343886,900.0,Private room,Private room in rental unit,Apartment / Condo,5,1.0,2.0,3.0,13,7,2.0794415416798357
34423638,2172.0,Private room,Private room in home,House / Home,2,2.0,3.0,9.0,13,1,0.6931471805599453
34631658,2088.0,Private room,Private room in home,House / Home,6,2.0,2.0,3.0,22,1,0.6931471805599453
34952174,840.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,23,7,2.0794415416798357
35017301,693.0,Private room,Private room in townhouse,House / Home,2,1.0,1.0,1.0,14,1,0.6931471805599453
35474922,654.0,Hotel room,Room in hostel,Hostel,2,1.0,4.0,2.0,11,1,0.6931471805599453
35475094,981.0,Hotel room,Room in hostel,Hostel,2,1.0,4.0,2.0,11,1,0.6931471805599453
35676864,1579.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,0.0,1.0,3.0,27,1,0.6931471805599453
35757143,2122.0,Entire home/apt,Entire townhouse,House / Home,10,5.0,2.0,5.0,22,3,1.3862943611198906
35863482,654.0,Hotel room,Room in hostel,Hostel,2,1.0,6.0,1.0,24,1,0.6931471805599453
36123665,941.0,Private room,Private room in rental unit,Apartment / Condo,4,1.0,1.0,1.0,21,1,0.6931471805599453
36160930,3320.0,Entire home/apt,Entire townhouse,House / Home,6,3.0,2.5,3.0,24,1,0.6931471805599453
36296536,3549.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,4,2.0,2.0,2.0,28,1,0.6931471805599453
36512868,689.0,Hotel room,Room in hostel,Hostel,4,1.0,2.5,3.0,59,1,0.6931471805599453
36650981,1500.0,Entire home/apt,Entire condo,Apartment / Condo,4,1.0,1.0,1.0,40,28,3.367295829986474
36684373,1671.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,28,3,1.3862943611198906
36786757,618.0,Private room,Private room in home,House / Home,2,1.0,1.5,1.0,19,1,0.6931471805599453
36812981,1520.0,Private room,Private room in rental unit,Apartment / Condo,6,2.0,2.0,5.0,23,1,0.6931471805599453
36876361,696.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,2.0,26,12,2.5649493574615367
36961938,3251.0,Entire home/apt,Entire condo,Apartment / Condo,3,2.0,2.0,2.0,14,2,1.0986122886681098
37119857,1885.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,2.0,1.0,4.0,30,1,0.6931471805599453
37204544,5031.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,2.0,2.0,5.0,41,2,1.0986122886681098
37223022,3339.0,Entire home/apt,Entire rental unit,Apartment / Condo,5,2.0,2.0,2.0,31,1,0.6931471805599453
37303927,3140.0,Entire home/apt,Entire rental unit,Apartment / Condo,14,2.0,5.0,14.0,22,1,0.6931471805599453
37472293,656.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,27,4,1.6094379124341003
37506398,1768.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,30,30,3.4339872044851463
37552401,1316.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,41,20,3.044522437723423
37612925,1396.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,20,2,1.0986122886681098
37703629,1007.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,29,30,3.4339872044851463
38059608,1487.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,21,1,0.6931471805599453
39371083,5611.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,8,3.0,3.5,3.0,60,1,0.6931471805599453
39381688,1221.0,Private room,Private room in bed and breakfast,Guesthouse / B&B,3,10.0,11.0,4.0,51,1,0.6931471805599453
39439082,495.0,Private room,Private room in rental unit,Apartment / Condo,2,0.0,1.0,1.0,7,1,0.6931471805599453
39452077,1683.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,39,1,0.6931471805599453
39539462,660.0,Entire home/apt,Entire rental unit,Apartment / Condo,10,2.0,1.0,5.0,36,1,0.6931471805599453
39763417,915.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,1.0,16,7,2.0794415416798357
39783688,807.0,Entire home/apt,Entire condo,Apartment / Condo,2,0.0,1.0,1.0,19,3,1.3862943611198906
39825465,1557.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,42,2,1.0986122886681098
39942176,1893.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,0.0,1.0,2.0,26,1,0.6931471805599453
39993446,1656.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.5,2.0,37,30,3.4339872044851463
40040103,5079.0,Entire home/apt,Entire townhouse,House / Home,10,4.0,4.0,5.0,40,1,0.6931471805599453
40181015,2070.0,Private room,Private room in rental unit,Apartment / Condo,4,2.0,1.0,2.0,18,1,0.6931471805599453
40501053,5917.0,Private room,Room in boutique hotel,Hotel / Resort,6,2.0,1.0,4.0,35,1,0.6931471805599453
40501948,4093.0,Private room,Room in boutique hotel,Hotel / Resort,4,2.0,2.0,2.0,33,1,0.6931471805599453
40764239,1473.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,42,1,0.6931471805599453
40940764,783.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,41,28,3.367295829986474
40941403,759.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,1.0,24,60,4.110873864173311
41011339,1167.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,0.0,1.0,2.0,36,1,0.6931471805599453
41032285,2580.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.5,1.0,42,7,2.0794415416798357
41051804,1500.0,Entire home/apt,Entire townhouse,House / Home,6,2.0,1.0,4.0,27,3,1.3862943611198906
41118812,1088.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,2.0,30,1,0.6931471805599453
41119126,2277.0,Entire home/apt,Entire home,House / Home,5,3.0,3.0,3.0,31,2,1.0986122886681098
41145056,2340.0,Entire home/apt,Entire townhouse,House / Home,10,3.0,2.0,3.0,18,1,0.6931471805599453
41441744,1761.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,54,28,3.367295829986474
41515086,2199.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,1.0,1.5,2.0,38,1,0.6931471805599453
41542813,648.0,Private room,Private room in bed and breakfast,Guesthouse / B&B,1,1.0,1.5,1.0,25,30,3.4339872044851463
41659554,684.0,Private room,Private room in bed and breakfast,Guesthouse / B&B,2,1.0,1.5,1.0,19,28,3.367295829986474
41775801,934.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,0.0,1.0,1.0,23,1,0.6931471805599453
41918222,1142.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,58,90,4.51085950651685
41921476,660.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,2.0,20,30,3.4339872044851463
42060938,1539.0,Entire home/apt,Entire condo,Apartment / Condo,8,2.0,1.0,2.0,24,1,0.6931471805599453
42104406,1425.0,Private room,Private room in townhouse,House / Home,2,1.0,1.0,1.0,47,3,1.3862943611198906
42497261,1299.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,19,29,3.4011973816621555
42522179,3300.0,Entire home/apt,Entire condo,Apartment / Condo,1,1.0,1.0,1.0,8,19,2.995732273553991
42555841,3538.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,0.0,1.0,1.0,48,1,0.6931471805599453
42559934,4360.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,3,0.0,1.0,1.0,28,1,0.6931471805599453
42561317,3592.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,45,1,0.6931471805599453
42561464,3436.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,28,1,0.6931471805599453
42634969,500.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,23,56,4.04305126783455
42700804,1469.0,Entire home/apt,Entire rental unit,Apartment / Condo,7,2.0,1.0,3.0,30,2,1.0986122886681098
42919667,1516.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,2.0,2.0,2.0,19,30,3.4339872044851463
43094995,1858.0,Private room,Private room in rental unit,Apartment / Condo,10,3.0,4.0,6.0,29,1,0.6931471805599453
43272261,1081.0,Entire home/apt,Entire loft,Apartment / Condo,1,1.0,1.0,1.0,34,5,1.791759469228055
43344977,3056.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,2.0,50,28,3.367295829986474
43554691,2000.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,2.0,2.0,33,3,1.3862943611198906
43915993,746.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,46,1,0.6931471805599453
44152532,1413.0,Entire home/apt,Entire condo,Apartment / Condo,4,1.0,1.0,2.0,40,2,1.0986122886681098
44383655,3898.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,14,1,0.6931471805599453
44482677,8500.0,Entire home/apt,Entire villa,Villa,8,4.0,3.5,5.0,13,1,0.6931471805599453
44546332,1000.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,12,30,3.4339872044851463
44551488,1179.0,Entire home/apt,Entire condo,Apartment / Condo,4,1.0,1.0,2.0,37,3,1.3862943611198906
44673099,2190.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.5,2.0,9,1,0.6931471805599453
45293436,2798.0,Entire home/apt,Entire villa,Villa,11,4.0,3.0,5.0,63,2,1.0986122886681098
45319955,923.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,51,30,3.4339872044851463
45337959,1139.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,1.0,1.0,1.0,14,1,0.6931471805599453
45443869,1435.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,31,7,2.0794415416798357
45599040,1485.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,3,2.0,1.0,2.0,19,1,0.6931471805599453
45870255,4178.0,Private room,Private room in rental unit,Apartment / Condo,5,2.0,2.0,2.0,31,2,1.0986122886681098
45916362,1990.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,5,2.0,2.0,2.0,36,5,1.791759469228055
46183358,1710.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,1.0,2.0,11,30,3.4339872044851463
46271281,1292.0,Private room,Private room in rental unit,Apartment / Condo,4,1.0,1.0,3.0,8,1,0.6931471805599453
46738680,1100.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,2.0,31,30,3.4339872044851463
47015984,1500.0,Private room,Room in hotel,Hotel / Resort,2,1.0,1.5,1.0,43,1,0.6931471805599453
47904025,2017.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.0,3.0,46,20,3.044522437723423
48017217,1461.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,42,5,1.791759469228055
48556235,1732.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,43,1,0.6931471805599453
48796034,1500.0,Private room,Room in hotel,Hotel / Resort,2,1.0,1.0,2.0,35,1,0.6931471805599453
49299585,4565.0,Entire home/apt,Entire home,House / Home,2,1.0,1.0,1.0,6,1,0.6931471805599453
49412573,1192.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,21,21,3.091042453358316
49560669,736.0,Private room,Room in boutique hotel,Hotel / Resort,2,20.0,1.0,2.0,13,7,2.0794415416798357
49574039,987.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.5,2.0,51,27,3.332204510175204
49628544,1377.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,32,1,0.6931471805599453
49845244,1377.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,2.0,25,1,0.6931471805599453
49974853,1635.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,0.0,41,30,3.4339872044851463
50205897,578.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,2.0,39,21,3.091042453358316
50408353,4829.0,Entire home/apt,Entire condo,Apartment / Condo,4,3.0,2.5,3.0,41,29,3.4011973816621555
50554842,2850.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,1.5,2.0,39,1,0.6931471805599453
51499732,2616.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,24,14,2.70805020110221
51624957,1870.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,37,1,0.6931471805599453
52216184,746.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,46,1,0.6931471805599453
52502934,550.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,23,30,3.4339872044851463
52503160,572.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,23,30,3.4339872044851463
52538975,782.0,Entire home/apt,Entire condo,Apartment / Condo,3,2.0,2.0,2.0,54,30,3.4339872044851463
52660517,725.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,37,30,3.4339872044851463
52909145,2470.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,26,1,0.6931471805599453
53165949,621.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,0.5,0.0,51,1,0.6931471805599453
53244757,2352.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,1.0,1.0,2.0,28,1,0.6931471805599453
53251118,2393.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,1.0,1.0,2.0,27,1,0.6931471805599453
53283501,986.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,2.0,43,30,3.4339872044851463
53375378,3312.0,Entire home/apt,Entire condo,Apartment / Condo,6,3.0,2.5,4.0,43,1,0.6931471805599453
53384967,1041.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,1.0,50,1,0.6931471805599453
53535655,2750.0,Entire home/apt,Entire condo,Apartment / Condo,5,2.0,2.0,3.0,42,7,2.0794415416798357
53914432,855.0,Private room,Private room in condo,Apartment / Condo,3,2.0,1.0,2.0,52,3,1.3862943611198906
53973792,1900.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,34,30,3.4339872044851463
53974988,1760.0,Private room,Private room in bed and breakfast,Guesthouse / B&B,2,1.0,1.0,1.0,9,1,0.6931471805599453
54007957,1085.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,33,15,2.772588722239781
54107024,34796.0,Entire home/apt,Entire cottage,House / Home,6,3.0,3.0,4.0,27,1,0.6931471805599453
54332480,668.0,Private room,Room in boutique hotel,Hotel / Resort,2,1.0,1.0,1.0,15,1,0.6931471805599453
559061541814362858,1192.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,0.0,1.0,1.0,11,1,0.6931471805599453
574046993300370805,954.0,Entire home/apt,Entire home/apt,Unspecified Property Type,2,1.0,1.5,1.0,24,10,2.3978952727983707
585385269485969721,965.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,55,28,3.367295829986474
589477536315960211,1657.0,Entire home/apt,Entire condo,Apartment / Condo,2,0.0,1.0,1.0,51,3,1.3862943611198906
590903554755963477,990.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.5,1.0,42,1,0.6931471805599453
592514366405432615,990.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.5,1.0,42,1,0.6931471805599453
598990942810488365,2666.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,2.0,1.5,2.0,54,25,3.258096538021482
599869075161522940,1288.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,38,1,0.6931471805599453
608356358644561446,17787.0,Private room,Room in boutique hotel,Hotel / Resort,10,4.0,4.5,5.0,16,1,0.6931471805599453
608865061476994890,3251.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,2.0,2.0,39,1,0.6931471805599453
611208195481113692,2343.0,Entire home/apt,Room in aparthotel,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,36,1,0.6931471805599453
613609252518007203,789.0,Private room,Private room in rental unit,Apartment / Condo,3,1.0,1.0,3.0,41,1,0.6931471805599453
613699219460061390,1628.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,1.0,2.0,28,1,0.6931471805599453
615450924807581054,3239.0,Entire home/apt,Entire condo,Apartment / Condo,6,2.0,2.0,2.0,52,2,1.0986122886681098
616082221872157774,1284.0,Entire home/apt,Entire home,House / Home,8,2.0,2.0,8.0,22,1,0.6931471805599453
620220188805682773,684.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,2.0,47,30,3.4339872044851463
622373151935119167,1383.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,2.0,13,4,1.6094379124341003
628558126553240648,1050.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,2.0,41,30,3.4339872044851463
634245284455532815,2234.0,Private room,Room in hotel,Hotel / Resort,2,1.0,1.5,1.0,15,1,0.6931471805599453
634489663242459630,543.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,27,21,3.091042453358316
638853038905318468,1272.0,Private room,Room in hotel,Hotel / Resort,3,1.0,1.0,2.0,20,1,0.6931471805599453
644775452146850869,2424.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,28,1,0.6931471805599453
651267257755876256,867.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,19,1,0.6931471805599453
656949284872060072,2748.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.0,2.0,56,30,3.4339872044851463
657860143887618687,1045.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,2.0,37,1,0.6931471805599453
659651604897025086,3820.0,Private room,Private room in hostel,Hostel,8,1.0,1.0,10.0,2,1,0.6931471805599453
